X,Y,objectid,provincia,municipio,localidad,código_postal,dirección2,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha,dirección
,,8035642,PONTEVEDRA,REDONDELA,REDONDELA,36800,,D,-8.60775,42.290389,1.349,1.279,,,1.329,,,,1.489,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"AVENIDA SANTA MARINA, 98"
,,8035643,PONTEVEDRA,REDONDELA,TRASMAÑO,36811,,I,-8.657778,42.283139,1.339,1.259,,,1.319,,,,1.479,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"CALLE CABANAS, 5"
,,8035644,PONTEVEDRA,RIBADUMIA,CABANELAS,36636,,N,-8.777111,42.519583,,,,,,,,,,,,,REPSOL BUTANO,P,dm,L-V: 09:00-14:00 y 16:00-20:30; S: 09:00-14:00,L-V: 09:00-14:00 y 16:00-20:30; S: 09:00-14:00,,2019-12-10T00:00:00.000Z,"RUA GRENLA-RIBADUMIA, S/N"
,,8035645,PONTEVEDRA,RIBADUMIA,RIBADUMIA,36636,,I,-8.767139,42.503028,1.335,1.249,0.939,,1.325,,,,1.464,,,,BARRANTES,P,dm,L: 07:00-23:00,L: 07:00-23:00,,2019-12-10T00:00:00.000Z,"AVENIDA CARRETERA CALDAS REYES A NOALLA, 7,5"
,,8035646,PONTEVEDRA,RODEIRO,RODEIRO,36530,,I,-7.941611,42.64675,1.279,1.179,0.789,,,,,,,,,,O RODO,P,dm,L: 08:00-00:00,L: 08:00-00:00,,2019-12-10T00:00:00.000Z,CARRETERA PO-533 KM. 16
,,8035647,PONTEVEDRA,RODEIRO,RODEIRO,36530,,D,-7.95325,42.649639,1.349,1.259,0.889,,1.289,,,,,,,,MEROIL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,CRTA. A GUDIÑA-LALÍN  (C-533) km 171
,,8035648,PONTEVEDRA,SALCEDA DE CASELAS,SALCEDA DE CASELAS,36473,,I,-8.569083,42.102639,1.329,1.269,0.954,,1.319,,,,,,,,PETRONOR,P,OM,L-D: 06:30-22:30,L-D: 06:30-22:30,,2019-12-10T00:00:00.000Z,"CARRERA LUGAR DE PARDERRUBIAS, S/N"
,,8035649,PONTEVEDRA,SALVATERRA DE MIÑO,SALVATERRA DE MIÑO,36459,,I,-8.462,42.141917,1.339,1.265,0.925,,1.325,,,,1.444,,,,GEDAS - A QUEIMADIÑA,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"A-52 SALIDA 291, CTRA PONTEAREAS- AS NEVES, km PO-9006"
,,8035650,PONTEVEDRA,SALVATERRA DE MIÑO,SALVATERRA DE MIÑO,36450,,D,-8.496806,42.084444,1.319,1.259,,,1.319,,,,1.434,,,,CEPSA,P,dm,L-S: 08:00-22:00; D: 09:00-20:00,L-S: 08:00-22:00; D: 09:00-20:00,,2019-12-10T00:00:00.000Z,"RUA ROSALIA DE CASTRO, 56"
,,8035651,PONTEVEDRA,SALVATERRA DE MIÑO,GRIXO,36458,,D,-8.530944,42.100417,1.319,1.259,0.95,,1.319,,,,1.439,,,,CEPSA,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-12-10T00:00:00.000Z,CARRETERA ATIOS A SALVATIERRA DE MIÑO KM. 10
,,8035652,PONTEVEDRA,SANXENXO,SANXENXO,36960,,D,-8.813111,42.411056,1.349,1.269,,,1.349,,,,1.449,,,,CEPSA,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-12-10T00:00:00.000Z,"CARRETERA PO-504 KM. 0,42"
,,8035653,PONTEVEDRA,SANXENXO,SANXENXO,36960,,I,-8.813639,42.411417,1.349,1.269,,,1.349,,,,,,,,CEPSA,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-12-10T00:00:00.000Z,"CARRETERA PO-504 KM. 0,42"
,,8035654,PONTEVEDRA,SANXENXO,SANXENXO,36960,,I,-8.832556,42.443222,1.319,1.229,0.939,,1.279,,,,1.419,,,,MEROIL,P,dm,L: 07:00-23:00,L: 07:00-23:00,,2019-12-10T00:00:00.000Z,"PUENTE Nº 38 - VILLALONGA (CTRA. 550 VILLAGARCIA A EL GRO km 22,8)"
,,8035655,PONTEVEDRA,SANXENXO,SANXENXO,36637,,D,-8.744972,42.498528,1.279,1.199,,,1.239,,,,1.409,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"VÍA RAPIDA G 41 km 5,580"
,,8035656,PONTEVEDRA,SILLEDA,SILLEDA,36453,,N,-8.300833,42.716389,1.334,1.249,,,1.309,,,,1.469,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"AP-53 km 28,000"
,,8035657,PONTEVEDRA,SILLEDA,SILLEDA,36540,,N,-8.253111,42.688083,1.259,1.149,0.809,,,,,,,,,,AIRA SILLEDA,P,dm,L-V: 09:00-14:00 y 15:00-20:00; S-D: 10:00-14:00 y 16:00-20:00,L-V: 09:00-14:00 y 15:00-20:00; S-D: 10:00-14:00 y 16:00-20:00,,2019-12-10T00:00:00.000Z,CARRETERA DE SIADOR KM. 1
,,8035658,PONTEVEDRA,SILLEDA,SILLEDA,36540,,D,-8.240194,42.696083,1.332,1.249,0.867,,1.312,,,,1.467,,,,CEPSA,P,dm,L: 07:00-00:00,L: 07:00-00:00,,2019-12-10T00:00:00.000Z,"C/ FERIAL, 1 (N-525 km 301,5)"
,,8035659,PONTEVEDRA,SILLEDA,SILLEDA,36540,,N,-8.250833,42.691028,1.259,1.159,0.819,,,,,,,,,,COBIDEZA,P,dm,L-S: 09:00-14:00 y 16:00-20:00,L-S: 09:00-14:00 y 16:00-20:00,,2019-12-10T00:00:00.000Z,"CARRETERA PO-2205 KM. 21,4"
,,8035660,PONTEVEDRA,SILLEDA,BANDEIRA,36570,,D,-8.301694,42.728194,1.259,1.169,,,1.229,,,,1.329,,,,ESTACION DE SERVICIO BANDEIRA,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"CR N-525   P.K. 309,10 D"
,,8035661,PONTEVEDRA,TOMIÑO,TOMIÑO,36740,,D,-8.750028,41.972833,1.329,1.229,,,1.289,,,,1.449,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,CARRETERA PO-550 KM. 184
,,8035662,PONTEVEDRA,TOMIÑO,TOMIÑO,36740,,I,-8.749556,41.972528,1.329,1.229,,,,,,,,,,,CEPSA,P,dm,L: 06:30-22:30,L: 06:30-22:30,,2019-12-10T00:00:00.000Z,CARRETERA PO-550 KM. 186
,,8035663,PONTEVEDRA,TUI,TUI,36700,,I,-8.64775,42.041444,1.309,1.189,,,1.289,,,,1.449,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"CL AVENIDA DE PORTUGAL, S.N."
,,8035664,PONTEVEDRA,TUI,TUI,36700,,D,-8.643556,42.048722,1.299,1.229,,,,,,,,,,,REPSOL,P,OM,L-S: 07:00-22:00; D: 08:00-14:00,L-S: 07:00-22:00; D: 08:00-14:00,,2019-12-10T00:00:00.000Z,"CALZADA CALVO SOTELO, S/N"
,,8035665,PONTEVEDRA,TUI,ANTA,36711,,N,-8.662,42.041278,1.289,1.169,,,,,,,,,,,OUTLETUI,P,dm,L-D: 08:00-23:00,L-D: 08:00-23:00,,2019-12-10T00:00:00.000Z,"POLIGONO AREAS, 53"
,,8035666,PONTEVEDRA,TUI,PUENTE NUEVO,36720,,D,-8.631987,42.069626,1.305,1.235,,,1.295,,,,1.445,,,,SERTUY,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"CTRA. NACIONAL 550, KM. 167,2"
,,8035667,PONTEVEDRA,TUI,PUENTE NUEVO,36720,,I,-8.631472,42.069528,1.305,1.235,,,,,,,1.445,,,,SERTUY,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"CTRA. NACIONAL 550, KM. 167,2"
,,8035668,PONTEVEDRA,VIGO,VIGO,36202,,D,-8.733278,42.233611,1.357,1.277,,,1.347,,,,1.497,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"AVENIDA BEIRAMAR, 53"
,,8035669,PONTEVEDRA,VIGO,VIGO,36201,,D,-8.717917,42.238472,1.349,1.279,,,1.349,,,,1.479,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"CALLE REPUBLICA ARGENTINA, 8"
,,8035670,PONTEVEDRA,VIGO,VIGO,36213,,I,-8.761444,42.203917,1.339,1.269,,,1.329,,,,1.479,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"AVENIDA RICARDO MELLA, S/N"
,,8035671,PONTEVEDRA,VIGO,VIGO,36213,,D,-8.754778,42.202528,1.349,1.269,,,1.349,,,,1.489,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"CALLE SAN ANDRES DE COMESAÑA, 16"
,,8035672,PONTEVEDRA,VIGO,VIGO,36213,,D,-8.718806,42.194333,1.349,1.269,,,1.349,,,,1.489,,,,REPSOL,P,OM,L-V: 06:00-23:00; S-D: 07:00-23:00,L-V: 06:00-23:00; S-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"CALLE RAMIRO PASCUAL, 18"
,,8035673,PONTEVEDRA,VIGO,VIGO,36203,,N,-8.719972,42.228889,1.349,1.269,,,1.329,,,,1.489,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"PLAZA DE ESPAÑA, 0"
,,8035674,PONTEVEDRA,VIGO,VIGO,36204,,N,-8.708083,42.221778,1.339,1.269,,,1.319,,,,1.479,,,,SHELL,P,dm,L-D: 07:00-00:00,L-D: 07:00-00:00,,2019-12-10T00:00:00.000Z,"AVDA DE MADRID, 110"
,,8035675,PONTEVEDRA,VIGO,VIGO,36204,,D,-8.711444,42.224583,1.349,1.269,,,1.319,,,,1.489,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"CL AVENIDA DE MADRID, 66"
,,8035676,PONTEVEDRA,VIGO,VIGO,36214,,I,-8.702472,42.216361,1.329,1.259,,,1.319,,,,1.444,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"AVDA. MADRID, 73"
,,8035677,PONTEVEDRA,VIGO,VIGO,36214,,I,-8.668806,42.211556,1.339,1.269,,,1.319,,,,1.459,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,CARRETERA VIGO- MADRID KM. 663
,,8035678,PONTEVEDRA,VIGO,VIGO,36214,,N,-8.697987,42.223098,1.319,1.239,,,1.279,,,,1.439,,,,GALP,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,C/Alcalde de Lavadores
,,8035679,PONTEVEDRA,VIGO,VIGO,36214,,I,-8.705167,42.220056,1.339,1.269,,,1.319,,,,1.479,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"AVENIDA MADRID, 137"
,,8035680,PONTEVEDRA,VIGO,VIGO,36214,,D,-8.669083,42.211111,1.339,1.269,,,1.319,,,,1.459,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2019-12-10T00:00:00.000Z,"CARRETERA MADRID - VIGO KM. 663,5"
,,8035681,PONTEVEDRA,VIGO,VIGO,36214,,N,-8.700889,42.214083,1.289,1.199,,,1.259,,,,1.369,,,,ALCAMPO VIGO,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"AVENIDA MADRID, S/N"
,,8035682,PONTEVEDRA,VIGO,VIGO,36214,,D,-8.696861,42.221417,1.299,1.209,,,,,,,1.409,,,,BYE,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"CALLE ALCALDE LAVADORES, 64"
,,8035683,PONTEVEDRA,VIGO,VIGO,36208,,N,-8.753444,42.221694,1.339,1.259,,,1.319,,,,1.479,,,,GALP,P,OM,L: 07:00-23:00,L: 07:00-23:00,,2019-12-10T00:00:00.000Z,"CALLE TOMAS PAREDES, 6"
,,8035684,PONTEVEDRA,VIGO,VIGO,36208,,I,-8.745556,42.225306,1.329,1.259,,,1.319,,,,1.444,,,,CEPSA,P,OM,L-V: 06:00-00:00; S-D: 08:00-00:00,L-V: 06:00-00:00; S-D: 08:00-00:00,,2019-12-10T00:00:00.000Z,"AVENIDA ORILLAMAR, 173"
,,8035685,PONTEVEDRA,VIGO,VIGO,36208,,D,-8.754376,42.226792,1.339,1.259,,,1.309,,,,1.479,,,,REPSOL,P,OM,L-D: 06:30-22:30,L-D: 06:30-22:30,,2019-12-10T00:00:00.000Z,CL EXPLANADA DE BOUZAS (2ª GLORIETA
,,8035686,PONTEVEDRA,VIGO,VIGO,36207,,D,-8.684222,42.234583,1.348,1.266,,,1.342,,,,1.476,,,,CEPSA,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"TRAVESIA DE VIGO, 242"
,,8035687,PONTEVEDRA,VIGO,VIGO,36207,,I,-8.693528,42.246278,1.359,1.278,,,1.348,,,,1.486,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"CL TRAVESIA DE VIGO, 233"
,,8035688,PONTEVEDRA,VIGO,VIGO,36209,,N,-8.749444,42.214556,1.339,1.269,,,1.329,,,,1.479,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,CL BAYONA S/N
,,8035689,PONTEVEDRA,VIGO,VIGO,36216,,D,-8.681889,42.255861,1.329,1.239,,,,,,,1.409,,,,E.SERVICIO TEIS P.R.,P,dm,L-V: 06:00-23:00; S-D: 07:00-23:00,L-V: 06:00-23:00; S-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"AVENIDA GALICIA-TEIS, 165"
,,8035690,PONTEVEDRA,VIGO,CASTRO,36213,,D,-8.72125,42.190806,1.349,1.269,,,1.349,,,,1.489,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"AVENIDA CASTRELOS, 524"
,,8035691,PONTEVEDRA,VIGO,CABRAL-IGLESIA,36318,,N,-8.657083,42.233889,1.349,1.269,,,1.329,,,,1.499,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"AVENIDA AEROPUERTO (CTRA. N-556, KM 5), 532"
,,8035692,PONTEVEDRA,VIGO,VIGO,36318,,N,-8.643694,42.233417,1.339,1.259,,,1.319,,,,1.449,,,,GALP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"AVDA. AEROPORTO (CTRA. N-556 km 6,300)"
,,8035693,PONTEVEDRA,VIGO,VIGO,36390,,D,-8.801709,42.182903,1.329,1.259,,,1.319,,,,1.444,,,,VALLE DORADO,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"AVDA. RICARDO MELLA, S/N (PO-325 km 5,8)"
,,8035694,PONTEVEDRA,VILA DE CRUCES,VILA DE CRUCES,36590,,D,-8.166444,42.793361,1.299,1.229,0.909,,1.279,,,,,,,,REPSOL,P,OM,L-D: 07:00-23:30,L-D: 07:00-23:30,,2019-12-10T00:00:00.000Z,"CALLE VÁZQUEZ, 39"
,,8035695,PONTEVEDRA,VILA DE CRUCES,VILA DE CRUCES,36590,,I,-8.308333,42.784194,1.293,1.205,0.909,,1.265,,,,1.429,,,,EE.SS. CAMANZO,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"CARRETERA PO 260 KM. 3,700"
,,8035696,PONTEVEDRA,VILA DE CRUCES,GRES,36587,,D,-8.336444,42.793417,1.299,1.229,0.893,,1.279,,,,,,,,PETRONOR,P,OM,L-D: 10:00-23:00,L-D: 10:00-23:00,,2019-12-10T00:00:00.000Z,"CALLE GRES, S/N"
,,8035697,PONTEVEDRA,VILABOA,VILABOA,36141,,D,-8.618778,42.349778,1.349,1.279,,,1.369,,,,,,,,BP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"LUGAR PAREDES, 32,33"
,,8035698,PONTEVEDRA,VILABOA,VILABOA,36141,,D,-8.628889,42.358611,1.349,1.279,,,1.339,,,,1.464,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,CARRETERA NACIONAL 550 KM. 131
,,8035699,PONTEVEDRA,VILABOA,VILABOA,36141,,D,-8.662806,42.3185,1.339,1.269,,,1.349,,,,1.469,,,,REPSOL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-12-10T00:00:00.000Z,"AU A-9  PONTEVEDRA SUR-VIGO, 13"
,,8035700,PONTEVEDRA,VILABOA,VILABOA,36141,,I,-8.662222,42.317667,1.339,1.269,,,1.349,,,,1.469,,,,REPSOL,P,OM,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-12-10T00:00:00.000Z,"AU A-9, 144"
,,8035701,PONTEVEDRA,VILABOA,VILABOA,36141,,I,-8.618528,42.350056,1.349,1.279,,,,,,,,,,,BP,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"LUGAR PAREDES, 32,33"
,,8035702,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA DE AROUSA,36618,,D,-8.768667,42.620167,1.259,1.189,,,,,,,1.349,,,,E.S.EL SALGUEIRAL,P,dm,L: 06:00-00:00,L: 06:00-00:00,,2019-12-10T00:00:00.000Z,"CARRETERA C-550 KM. 1,12"
,,8035703,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA DE AROUSA,36619,,N,-8.731417,42.575944,1.299,1.239,,,1.279,,,,1.424,,,,GALP,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"N-640 km 234,650"
,,8035704,PONTEVEDRA,VILAGARCÍA DE AROUSA,BAMIO,36618,,D,-8.748444,42.641389,1.299,1.229,0.934,,1.289,,,,1.399,,,,REPSOL,P,OM,L-D: 7:00-23:00,L-D: 7:00-23:00,,2019-12-10T00:00:00.000Z,"AVENIDA COMPOSTELA, 121"
,,8035705,PONTEVEDRA,VILAGARCÍA DE AROUSA,BAMIO,36618,,I,-8.747917,42.641222,1.299,1.229,0.934,,1.289,,,,1.399,,,,REPSOL,P,OM,L-D: 7:00-23:00,L-D: 7:00-23:00,,2019-12-10T00:00:00.000Z,"ESTRADA AVDA. COMPOSTELA, 121, 13,040"
,,8035706,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,,D,-8.747639,42.589833,1.329,1.259,,,1.319,,,,1.444,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-12-10T00:00:00.000Z,"AVDA. PONTEVEDRA, 47 (N-640 km 236,7)"
,,8035707,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,,D,-8.771389,42.59375,1.309,1.259,,,,,,,1.433,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"CL VALLE INCLAN, 8"
,,8035708,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,,N,-8.756306,42.595556,1.239,1.159,,,1.189,,,,1.319,,,,ALCAMPO,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00,,2019-12-10T00:00:00.000Z,"AVENIDA AS CAROLINAS, 25"
,,8035709,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,,D,-8.763056,42.594583,1.309,1.259,,,1.329,,,,1.433,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"CALLE SANROQUE/J.CARLOS I, S/N"
,,8035710,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,,N,-8.751222,42.595139,1.209,1.129,,,,,,,,,,,SUPECO,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00,,2019-12-10T00:00:00.000Z,"CALLE PRIMERO DE MAYO, S/N, S/N"
,,8035711,PONTEVEDRA,VILAGARCÍA DE AROUSA,VILAGARCIA,36600,,N,-8.744583,42.587333,1.319,1.249,,,,,,,1.449,,,,Q8,P,dm,L-J: 07:00-23:00; V-S: 07:00-23:59; D: 08:00-23:00,L-J: 07:00-23:00; V-S: 07:00-23:59; D: 08:00-23:00,,2019-12-10T00:00:00.000Z,AVDA. PONTEVEDRA 69
,,8035712,PONTEVEDRA,VILANOVA DE AROUSA,VILANOVA DE AROUSA,36620,,D,-8.756111,42.536417,1.339,1.259,0.95,,1.309,,,,1.429,,,,REPSOL,P,dm,L-V: 07:00-22:30; S-D: 08:30-22:30,L-V: 07:00-22:30; S-D: 08:30-22:30,,2019-12-10T00:00:00.000Z,CARRETERA CAMBADOS-NOGUEIRA KM. 8
,,8035713,PONTEVEDRA,VILANOVA DE AROUSA,DEIRO,36628,,N,-8.826,42.549361,1.209,1.129,,,1.179,,,,1.309,,,,EROSKI,P,dm,L-D: 09:00-22:00,L-D: 09:00-22:00,,2019-12-10T00:00:00.000Z,"CARRETERA PO-307 KM. 1,1"
,,8035714,PONTEVEDRA,VILANOVA DE AROUSA,CALEIRO,36629,,D,-8.811611,42.557389,1.309,1.259,,,1.339,,,,1.429,,,,REPSOL,P,OM,L-S: 07:00-23:00; D: 08:00-23:00,L-S: 07:00-23:00; D: 08:00-23:00,,2019-12-10T00:00:00.000Z,"CR PO-549 P.K. 5,9"
,,8035715,RIOJA (LA),AGONCILLO,AGONCILLO,26509,,I,-2.280028,42.431389,1.329,1.249,0.942,,1.329,,,,1.453,,,,REPSOL,P,OM,L-V: 06:00-22:00; S: 08:00-22:00,L-V: 06:00-22:00; S: 08:00-22:00,,2019-12-10T00:00:00.000Z,CARRETERA TRA.NAL 232 KM. 393
,,8035716,RIOJA (LA),AGONCILLO,AGONCILLO,26509,,D,-2.287,42.438556,1.219,1.129,,,,,,,,,,,NORPETROL,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"AVENIDA RIO OJA, 3"
,,8035717,RIOJA (LA),AGONCILLO,AGONCILLO,26509,,D,-2.285417,42.438861,,1.092,,,,,,,,,,,ROYO,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00,,2019-12-10T00:00:00.000Z,"AVENIDA EBRO, 6"
,,8035718,RIOJA (LA),AGONCILLO,RECAJO,26509,,I,-2.346111,42.449444,1.219,1.129,,,1.269,,,,,,,,AVIA,P,dm,L-V: 06:00-22:00,L-V: 06:00-22:00,,2019-12-10T00:00:00.000Z,CARRETERA N-232 KM. 399
,,8035719,RIOJA (LA),AGONCILLO,RECAJO,26509,,D,-2.34325,42.449778,1.219,1.129,,,1.279,,,,1.409,,,,AVIA,P,dm,L-V: 07:00-00:00,L-V: 07:00-00:00,,2019-12-10T00:00:00.000Z,CARRETERA N-232 KM. 399
,,8035720,RIOJA (LA),ALBELDA DE IREGUA,ALBELDA DE IREGUA,26120,,D,-2.476944,42.390417,1.359,1.289,0.955,,1.359,,,,1.479,,,,SHELL,P,dm,L-V: 07:30-21:00; S: 09:00-21:00; D: 09:00-15:00,L-V: 07:30-21:00; S: 09:00-21:00; D: 09:00-15:00,,2019-12-10T00:00:00.000Z,"CALLE RIO FUERTES, 1"
,,8035721,RIOJA (LA),ALBELDA DE IREGUA,ALBELDA DE IREGUA,26120,,N,-2.472889,42.353361,,1.256,,,,,,,,,,,"E.S. IREGUA, S.L",P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,TERMINO EL SILO
,,8035722,RIOJA (LA),ALBERITE,ALBERITE,26141,,D,-2.435333,42.413194,1.339,1.239,0.949,,1.329,,,,1.489,,,,EL SOTILLO,P,dm,L-V: 07:30-21:00; S-D: 08:00-14:00,L-V: 07:30-21:00; S-D: 08:00-14:00,,2019-12-10T00:00:00.000Z,"CARRETERA LR-255 KM. 1,2"
,,8035723,RIOJA (LA),ALDEANUEVA DE EBRO,ALDEANUEVA DE EBRO,26559,,N,-1.892139,42.226722,,,0.808,,,,,,,,,,COOPERATIVA FRUTOS DEL CAMPO,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"AVDA. GONZALO DE BERCEO, 88"
,,8035724,RIOJA (LA),ALDEANUEVA DE EBRO,ALDEANUEVA DE EBRO,26559,,N,-1.891972,42.226917,,1.208,,,,,,,,,,,A.N. ENERGETICOS-ALDEANUEVA,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"AVENIDA AVENIDA GONZALO BERCEO, 88"
,,8035725,RIOJA (LA),ALFARO,ALFARO,26540,,D,-1.756417,42.1785,1.329,1.239,,,1.319,,,,1.429,,,,REPSOL SA,P,OM,L-V: 06:00-23:00; S-D: 06:30-22:00,L-V: 06:00-23:00; S-D: 06:30-22:00,,2019-12-10T00:00:00.000Z,"AVENIDA AVDA. ZARAGOZA, 15"
,,8035726,RIOJA (LA),ALFARO,ALFARO,26540,,I,-1.762083,42.182778,1.329,1.239,0.921,,1.319,,,,1.429,,,,REPSOL SA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2019-12-10T00:00:00.000Z,"CARRETERA CTRA. NACIONAL N-232 KM.337,80 KM. 337,80"
,,8035727,RIOJA (LA),ALFARO,ALFARO,26111,,D,-1.726,42.157861,1.221,1.145,,,,,,,,,,,NINGUNO,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,CARRETERA NAL. 232 KM. 333
,,8035728,RIOJA (LA),ALFARO,ALFARO,26111,,D,-1.744722,42.171694,1.289,1.169,0.819,,,,,,,,,,LAS CIGÜEÑAS,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,CARRETERA ZARAGOZA KM. 97
,,8035729,RIOJA (LA),ARNEDO,ARNEDO,26580,,D,-2.085306,42.230167,1.329,1.255,,,1.325,,,,1.453,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2019-12-10T00:00:00.000Z,"AVENIDA DE QUEL, 44"
,,8035730,RIOJA (LA),ARNEDO,ARNEDO,26509,,D,-2.086194,42.230028,1.28,1.205,0.87,,,,,,,,,,CARMINA LOW COST,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"AVENIDA QUEL, 42"
,,8035731,RIOJA (LA),AUTOL,AUTOL,26560,,N,-1.980917,42.213972,,1.199,0.825,,,,,,,,,,AN ENERGETICOS,P,dm,L-D: 24H,L-D: 24H,,2019-12-10T00:00:00.000Z,"CARRETERA RINCON SOTO,S/N"
